w,0,0,0,0,0.48512101303200716
w,0,0,1,0,-0.3937820040845095
w,0,0,2,0,0.19617792821054847
w,0,0,3,0,-0.964299916911824
w,0,0,0,1,0.687938578808581
w,0,0,1,1,0.9100438158544963
w,0,0,2,1,0.20743783193924514
w,0,0,3,1,-0.8622034232062001
w,0,0,0,2,-0.02089153757906881
w,0,0,1,2,-0.14672986255776843
w,0,0,2,2,0.40541660717296435
w,0,0,3,2,-0.36488650340237405
w,0,0,0,3,0.39023540445088867
w,0,0,1,3,-0.28415578858715107
w,0,0,2,3,-0.061964742573514364
w,0,0,3,3,0.31793012474690907
w,0,0,0,4,0.7626062491508072
w,0,0,1,4,-0.6496195080673148
w,0,0,2,4,0.9790227384651284
w,0,0,3,4,0.2572735648653881
w,0,0,0,5,0.9910623916486276
w,0,0,1,5,-0.325674627150667
w,0,0,2,5,-0.2735157427096917
w,0,0,3,5,-0.34433753302704706
w,0,0,0,6,-0.4095956234088116
w,0,0,1,6,0.35879508460441967
w,0,0,2,6,0.2249734457485184
w,0,0,3,6,0.16391880654466928
w,0,0,0,7,-0.8008656327431283
w,0,0,1,7,0.08928092875797278
w,0,0,2,7,0.09667764382586808
w,0,0,3,7,0.5550726954346226
w,0,1,0,0,-0.44460949642177905
w,0,1,1,0,0.2786101412731248
w,0,1,2,0,-0.495529723242218
w,0,1,3,0,-0.01155769075951274
w,0,1,0,1,0.4470821956289657
w,0,1,1,1,-0.77934656141737
w,0,1,2,1,-0.681770498050488
w,0,1,3,1,0.2904200209737502
w,0,1,0,2,-0.20230666725356516
w,0,1,1,2,0.9116740469079951
w,0,1,2,2,-0.8760127162970082
w,0,1,3,2,0.9770069149321183
w,0,1,0,3,-0.7137454069987075
w,0,1,1,3,0.1523474477773168
w,0,1,2,3,0.5023076870340286
w,0,1,3,3,-0.5876909740493976
w,0,1,0,4,0.44480455089083804
w,0,1,1,4,-0.01963803874552328
w,0,1,2,4,0.2387331727993205
w,0,1,3,4,0.10438479942431367
w,0,1,0,5,-0.4658913705176184
w,0,1,1,5,0.944115669048256
w,0,1,2,5,-0.7103104020263629
w,0,1,3,5,-0.8665840326508849
w,0,1,0,6,0.8871518397279381
w,0,1,1,6,0.4408119505702148
w,0,1,2,6,0.21947436840898216
w,0,1,3,6,-0.5807760003153504
w,0,1,0,7,0.2623055763696016
w,0,1,1,7,0.630101735822094
w,0,1,2,7,0.11034604560240502
w,0,1,3,7,0.0550843989542571
w,0,2,0,0,-0.49776738610686366
w,0,2,1,0,-0.761019821924801
w,0,2,2,0,0.5152361609618519
w,0,2,3,0,-0.9969210640191157
w,0,2,0,1,0.22016700686415325
w,0,2,1,1,-0.8024249523169231
w,0,2,2,1,-0.5273598588164843
w,0,2,3,1,0.3212732174281252
w,0,2,0,2,0.38096998060727416
w,0,2,1,2,-0.5355055038535457
w,0,2,2,2,0.08307269154301422
w,0,2,3,2,0.17757890221559203
w,0,2,0,3,-0.0421907648313411
w,0,2,1,3,0.4739178649901017
w,0,2,2,3,-0.6487862567804126
w,0,2,3,3,-0.805592450789435
w,0,2,0,4,-0.9404742223766507
w,0,2,1,4,0.8472671571416994
w,0,2,2,4,0.894279496598209
w,0,2,3,4,0.9637966944734977
w,0,2,0,5,-0.6554235532326249
w,0,2,1,5,0.5087108559476057
w,0,2,2,5,0.015859482832724314
w,0,2,3,5,0.8288914482708285
w,0,2,0,6,0.4454711024752076
w,0,2,1,6,0.1689183600441706
w,0,2,2,6,-0.6907562723581151
w,0,2,3,6,0.8599225926760539
w,0,2,0,7,-0.6492851331169114
w,0,2,1,7,0.3466201698255844
w,0,2,2,7,0.20635537036686724
w,0,2,3,7,0.5443513562030635
w,0,3,0,0,0.22552107365903784
w,0,3,1,0,0.9354317747654117
w,0,3,2,0,0.7739505291798201
w,0,3,3,0,0.9422995710150432
w,0,3,0,1,-0.64832267594975
w,0,3,1,1,-0.0012307624660006233
w,0,3,2,1,-0.47560376656593495
w,0,3,3,1,-0.4389675570595224
w,0,3,0,2,-0.4087088253427724
w,0,3,1,2,-0.778242581967328
w,0,3,2,2,-0.1852912374495599
w,0,3,3,2,0.3691193535632138
w,0,3,0,3,-0.7985098884245958
w,0,3,1,3,-0.8375117461484076
w,0,3,2,3,-0.9996090716853641
w,0,3,3,3,-0.6545710176052026
w,0,3,0,4,0.8362382940626212
w,0,3,1,4,-0.4614983569533535
w,0,3,2,4,0.458325006719142
w,0,3,3,4,0.3934651258845121
w,0,3,0,5,-0.7322018842323155
w,0,3,1,5,0.3511653921341973
w,0,3,2,5,0.5279625803062558
w,0,3,3,5,-0.9047897464682955
w,0,3,0,6,-0.06856804536028727
w,0,3,1,6,0.3894811247780332
w,0,3,2,6,0.8883475024205905
w,0,3,3,6,-0.6423169598005123
w,0,3,0,7,-0.06337230682314265
w,0,3,1,7,-0.23537519212905922
w,0,3,2,7,0.10392113387500812
w,0,3,3,7,0.5488928403995608
w,0,4,0,0,0.5375766619529503
w,0,4,1,0,0.8615126996068969
w,0,4,2,0,0.6225633444044478
w,0,4,3,0,-0.3587585662109538
w,0,4,0,1,-0.7615400777181986
w,0,4,1,1,-0.902011011154914
w,0,4,2,1,0.8315434489805416
w,0,4,3,1,-0.8616862651999164
w,0,4,0,2,-0.5159928815463015
w,0,4,1,2,-0.7298577726736479
w,0,4,2,2,0.3710064349735003
w,0,4,3,2,0.9687497607131781
w,0,4,0,3,-0.6965717095775297
w,0,4,1,3,-0.08745043496673977
w,0,4,2,3,-0.5747334819521455
w,0,4,3,3,-0.9411026803395395
w,0,4,0,4,-0.2485833707176046
w,0,4,1,4,0.8959534636115243
w,0,4,2,4,0.28788268757657987
w,0,4,3,4,0.1817080214244211
w,0,4,0,5,0.7881886572201344
w,0,4,1,5,-0.27069312109937993
w,0,4,2,5,0.3202542502322683
w,0,4,3,5,-0.5682830968268628
w,0,4,0,6,-0.6073598646001368
w,0,4,1,6,0.044416209052497324
w,0,4,2,6,0.6946203447775912
w,0,4,3,6,0.29908999328477615
w,0,4,0,7,0.9673320969076877
w,0,4,1,7,-0.414235009473519
w,0,4,2,7,-0.9708459825366875
w,0,4,3,7,0.3336923427391518
w,0,5,0,0,-0.9512923320505129
w,0,5,1,0,-0.9485087801425769
w,0,5,2,0,-0.9581160515907492
w,0,5,3,0,0.6125980487871152
w,0,5,0,1,-0.7124644409596359
w,0,5,1,1,-0.0165855396332244
w,0,5,2,1,0.027459974244781193
w,0,5,3,1,-0.7732746803403767
w,0,5,0,2,-0.49045924972580623
w,0,5,1,2,0.1225940552622482
w,0,5,2,2,-0.9170454819761931
w,0,5,3,2,-0.351115520989858
w,0,5,0,3,0.9182352729141743
w,0,5,1,3,-0.8931046057074263
w,0,5,2,3,0.856509971321159
w,0,5,3,3,0.662741249965898
w,0,5,0,4,0.4013057906729651
w,0,5,1,4,0.7733303065374957
w,0,5,2,4,0.9121224038039142
w,0,5,3,4,0.39985706742525773
w,0,5,0,5,0.5579478696792259
w,0,5,1,5,-0.55293973334187
w,0,5,2,5,-0.24461992891570206
w,0,5,3,5,0.4472662006433499
w,0,5,0,6,-0.37770094075193916
w,0,5,1,6,0.35349267028907794
w,0,5,2,6,-0.27879832186923803
w,0,5,3,6,0.5500421165292302
w,0,5,0,7,0.4652560886162387
w,0,5,1,7,-0.1910000490368795
w,0,5,2,7,-0.8634959488258207
w,0,5,3,7,0.6499057620334412
w,0,6,0,0,-0.9984908285118905
w,0,6,1,0,-0.2949483233857688
w,0,6,2,0,-0.2563510981534247
w,0,6,3,0,0.7467898797834316
w,0,6,0,1,-0.5742156737679671
w,0,6,1,1,-0.001924563270733426
w,0,6,2,1,0.6994576054443447
w,0,6,3,1,-0.49712710305648233
w,0,6,0,2,-0.61898375486176
w,0,6,1,2,-0.07472419020333398
w,0,6,2,2,0.06492170917603612
w,0,6,3,2,-0.619271754807935
w,0,6,0,3,0.08104915972208393
w,0,6,1,3,-0.4312916285243915
w,0,6,2,3,0.48415714524413
w,0,6,3,3,-0.1702999018422955
w,0,6,0,4,0.008964856713583824
w,0,6,1,4,0.8145519256255276
w,0,6,2,4,-0.935148170322712
w,0,6,3,4,-0.17929290489268213
w,0,6,0,5,-0.09342108117388803
w,0,6,1,5,0.5716508813750012
w,0,6,2,5,0.7077562524529124
w,0,6,3,5,-0.8400267131171288
w,0,6,0,6,0.9903704420913246
w,0,6,1,6,-0.46284268179342436
w,0,6,2,6,-0.8728230638931018
w,0,6,3,6,0.6058491240309698
w,0,6,0,7,0.6274272066100972
w,0,6,1,7,0.14191763021293036
w,0,6,2,7,-0.11807440971174454
w,0,6,3,7,0.553366265176171
w,1,0,99,0,0.2280701859535319
w,1,0,99,1,-0.1766946763279107
w,1,0,99,2,0.04685539303637021
w,1,0,99,3,0.24806007515586614
w,1,0,99,4,0.4048931367848245
w,1,0,99,5,0.3723117646236036
w,1,0,99,6,-0.9057117008704545
w,1,0,99,7,0.8782210527791028
w,1,0,99,8,-0.06782606150325643
w,1,0,99,9,0.143484508864266
w,1,0,99,10,0.24241124551719762
w,1,0,99,11,0.15338249214201682
w,1,1,99,0,-0.32032883274175306
w,1,1,99,1,0.6494708083524572
w,1,1,99,2,0.7584708445129624
w,1,1,99,3,-0.7024637684477697
w,1,1,99,4,-0.8602158882690496
w,1,1,99,5,0.8621363475970989
w,1,1,99,6,0.898126270379938
w,1,1,99,7,0.010913246038353863
w,1,1,99,8,-0.33354951474507155
w,1,1,99,9,-0.3393890704767193
